ID_ACCIDENTE,AÑO,PROVINCIA,MES,DIA_SEMANA,HORA,ZONA,TIPO_VIA,TIPO_ACCIDENTE,CONDICION_METEO,CONDICION_ILUMINACION,TOTAL_VICTIMAS,FALLECIDOS_24H,HERIDOS_GRAVES,HERIDOS_LEVES
218,2019,Álava,7,Jueves,15,Zona interurbana,Vía convencional,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
219,2019,Álava,7,Sábado,10,Zona interurbana,Vía convencional,Objeto desprendido,Buen tiempo,Pleno día,2,0,0,2
220,2019,Álava,8,Lunes,22,Zona interurbana,Vía urbana,Caída de motociclista,Lluvia,Se desconoce,2,0,0,2
221,2019,Álava,8,Sábado,11,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,1,0
222,2019,Álava,9,Lunes,12,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
223,2019,Álava,10,Domingo,18,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Se desconoce,1,0,0,1
224,2019,Álava,8,Domingo,10,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
225,2019,Álava,8,Sábado,18,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,1,0
226,2019,Álava,9,Sábado,17,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
227,2019,Álava,3,Lunes,15,Zona interurbana,Vía convencional,Colisión frontolateral,Lluvia,Pleno día,1,0,0,1
228,2019,Álava,5,Domingo,13,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,1,0
229,2019,Álava,5,Miércoles,15,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,2,0,0,2
230,2019,Álava,5,Viernes,12,Zona interurbana,Travesía,Colisión frontolateral,Nieve,Pleno día,2,0,0,2
231,2019,Álava,7,Domingo,13,Zona interurbana,Vía urbana,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
232,2019,Álava,8,Jueves,8,Travesía,Otro,Choque con bordillo,Lluvia,Amanecer/Anochecer,1,0,0,1
233,2019,Álava,10,Martes,11,Zona interurbana,Ramal/enlace,Animal en calzada,Lluvia,Pleno día,1,0,0,1
234,2019,Álava,11,Viernes,10,Zona interurbana,Vía urbana,Animal en calzada,Lluvia,Pleno día,1,0,0,1
235,2019,Álava,12,Domingo,16,Zona interurbana,Autovía,Colisión múltiple,Niebla,Pleno día,3,0,0,3
236,2019,Álava,1,Domingo,19,Zona interurbana,Autopista,Choque obstáculo calzada,Lluvia,Se desconoce,1,0,0,1
237,2019,Álava,2,Miércoles,1,Travesía,Otro,Objeto desprendido,Buen tiempo,Se desconoce,1,0,0,1
238,2019,Álava,3,Viernes,17,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Amanecer/Anochecer,1,0,0,1
239,2019,Álava,11,Viernes,13,Zona interurbana,Vía urbana,Caída de motociclista,Nieve,Pleno día,1,0,0,1
240,2019,Álava,11,Jueves,8,Zona interurbana,Autopista,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
241,2019,Álava,11,Sábado,13,Zona interurbana,Vía urbana,Objeto desprendido,Nieve,Pleno día,1,0,1,0
242,2019,Álava,3,Domingo,12,Zona interurbana,Calle,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
243,2019,Álava,4,Sábado,0,Zona interurbana,Vía urbana,Atropello a peatón,Buen tiempo,Pleno día,1,0,0,1
244,2019,Álava,4,Martes,12,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,2,0,0,2
245,2019,Álava,6,Martes,12,Zona interurbana,Vía urbana,Objeto desprendido,Buen tiempo,Pleno día,2,0,0,2
246,2019,Álava,8,Jueves,18,Zona interurbana,Vía urbana,Colisión por alcance,Lluvia,Pleno día,3,0,0,3
247,2019,Álava,10,Jueves,14,Zona interurbana,Vía urbana,Atropello a peatón,Buen tiempo,Pleno día,2,0,2,0
248,2019,Álava,10,Martes,17,Zona interurbana,Vía urbana,Atropello a peatón,Nieve,Pleno día,1,0,0,1
249,2019,Álava,11,Martes,17,Zona interurbana,Vía urbana,Caída de motociclista,Nieve,Pleno día,1,0,0,1
250,2019,Álava,12,Sábado,20,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Se desconoce,1,0,0,1
251,2019,Álava,7,Miércoles,0,Zona interurbana,Otro urbano,Choque obstáculo lateral,Buen tiempo,Se desconoce,1,0,1,0
252,2019,Álava,1,Jueves,13,Zona interurbana,Camino vecinal,Choque obstáculo calzada,Granizo,Pleno día,1,0,0,1
253,2019,Álava,1,Sábado,13,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
254,2019,Álava,3,Domingo,23,Zona interurbana,Vía urbana,Choque con bordillo,Buen tiempo,Se desconoce,1,0,0,1
255,2019,Álava,3,Miércoles,8,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
256,2019,Álava,5,Viernes,14,Zona interurbana,Vía urbana,Objeto desprendido,Granizo,Pleno día,2,0,1,1
257,2019,Álava,6,Viernes,9,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
258,2019,Álava,6,Domingo,11,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
259,2019,Álava,8,Lunes,14,Zona interurbana,Vía urbana,Atropello a peatón,Lluvia,Pleno día,2,0,0,2
260,2019,Álava,8,Miércoles,18,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
261,2019,Álava,8,Jueves,0,Zona interurbana,Calle,Caída de motociclista,Buen tiempo,Se desconoce,1,0,0,1
262,2019,Álava,10,Viernes,15,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
263,2019,Álava,11,Lunes,17,Zona interurbana,Vía urbana,Choque obstáculo calzada,Granizo,Pleno día,1,0,0,1
264,2019,Álava,11,Lunes,11,Zona interurbana,Vía urbana,Caída de motociclista,Granizo,Pleno día,1,0,0,1
265,2019,Álava,11,Viernes,14,Zona interurbana,Vía urbana,Atropello a peatón,Nieve,Pleno día,1,0,0,1
266,2019,Álava,11,Sábado,15,Zona interurbana,Vía urbana,Caída de motociclista,Granizo,Pleno día,1,0,0,1
267,2019,Álava,11,Lunes,10,Zona interurbana,Vía urbana,Objeto desprendido,Granizo,Pleno día,1,0,0,1
268,2019,Álava,11,Lunes,13,Zona interurbana,Vía urbana,Objeto desprendido,Lluvia,Pleno día,1,0,0,1
269,2019,Álava,12,Miércoles,14,Zona interurbana,Vía urbana,Objeto desprendido,Lluvia,Pleno día,1,0,0,1
270,2019,Álava,1,Miércoles,14,Zona interurbana,Vía convencional,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
271,2019,Álava,1,Domingo,15,Zona interurbana,Vía urbana,Atropello a peatón,Lluvia,Pleno día,2,0,0,2
272,2019,Álava,1,Jueves,14,Zona interurbana,Vía convencional,Colisión por alcance,Lluvia,Pleno día,1,0,0,1
273,2019,Álava,2,Sábado,19,Zona interurbana,Vía convencional,Colisión lateral,Viento fuerte,Se desconoce,1,0,0,1
274,2019,Álava,2,Lunes,14,Zona interurbana,Ramal/enlace,Colisión por alcance,Granizo,Pleno día,1,0,0,1
275,2019,Álava,2,Miércoles,17,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,1,0
276,2019,Álava,2,Viernes,2,Zona interurbana,Vía convencional,Caída de motociclista,Buen tiempo,Se desconoce,1,0,0,1
277,2019,Álava,2,Domingo,12,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
278,2019,Álava,3,Viernes,8,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
279,2019,Álava,3,Miércoles,11,Zona interurbana,Ramal/enlace,Choque obstáculo calzada,Nieve,Pleno día,1,0,0,1
280,2019,Álava,3,Lunes,16,Zona interurbana,Otro urbano,Animal en calzada,Lluvia,Pleno día,1,0,0,1
281,2019,Álava,3,Martes,14,Zona interurbana,Vía urbana,Objeto desprendido,Buen tiempo,Pleno día,2,0,1,1
282,2019,Álava,3,Jueves,8,Zona interurbana,Vía urbana,Animal en calzada,Lluvia,Pleno día,1,0,0,1
283,2019,Álava,3,Domingo,15,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
284,2019,Álava,3,Viernes,15,Zona interurbana,Camino vecinal,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
285,2019,Álava,3,Sábado,12,Zona interurbana,Área de servicio,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
286,2019,Álava,4,Domingo,10,Zona interurbana,Otro urbano,Objeto desprendido,Lluvia,Pleno día,1,0,1,0
287,2019,Álava,4,Viernes,6,Zona interurbana,Vía urbana,Colisión frontolateral,Lluvia,Se desconoce,2,0,1,1
288,2019,Álava,4,Viernes,19,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,3,0,0,3
289,2019,Álava,4,Viernes,18,Zona interurbana,Ramal/enlace,Colisión por alcance,Lluvia,Pleno día,4,0,0,4
290,2019,Álava,4,Sábado,11,Zona interurbana,Autovía,Caída de motociclista,Buen tiempo,Pleno día,1,1,0,0
291,2019,Álava,4,Miércoles,23,Zona interurbana,Vía urbana,Animal en calzada,Lluvia,Se desconoce,1,0,1,0
292,2019,Álava,4,Lunes,23,Zona interurbana,Autovía,Choque obstáculo calzada,Buen tiempo,Se desconoce,2,0,0,2
293,2019,Álava,5,Miércoles,0,Zona interurbana,Calle,Choque obstáculo calzada,Buen tiempo,Se desconoce,4,0,0,4
294,2019,Álava,5,Lunes,11,Travesía,Rotonda,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
295,2019,Álava,5,Lunes,8,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
296,2019,Álava,5,Martes,13,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
297,2019,Álava,5,Martes,18,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
298,2019,Álava,5,Sábado,12,Zona interurbana,Ramal/enlace,Colisión por alcance,Granizo,Pleno día,2,0,0,2
299,2019,Álava,6,Sábado,11,Travesía,Otro urbano,Colisión frontal,Buen tiempo,Pleno día,1,0,1,0
300,2019,Álava,6,Lunes,18,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,2,0,0,2
301,2019,Álava,6,Jueves,9,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,3,0,0,3
302,2019,Álava,6,Sábado,22,Zona interurbana,Vía urbana,Caída de motociclista,Lluvia,Se desconoce,2,0,1,1
303,2019,Álava,6,Miércoles,19,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
304,2019,Álava,6,Domingo,6,Zona interurbana,Ramal/enlace,Caída de motociclista,Buen tiempo,Amanecer/Anochecer,1,0,0,1
305,2019,Álava,6,Viernes,18,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
306,2019,Álava,7,Lunes,12,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,2,0,1,1
307,2019,Álava,7,Miércoles,8,Zona interurbana,Vía convencional,Caída de motociclista,Buen tiempo,Pleno día,1,0,1,0
308,2019,Álava,7,Domingo,13,Zona interurbana,Otro urbano,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
309,2019,Álava,7,Lunes,15,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
310,2019,Álava,7,Lunes,16,Zona interurbana,Vía convencional,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
311,2019,Álava,7,Jueves,10,Zona interurbana,Otro urbano,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
312,2019,Álava,7,Miércoles,18,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Pleno día,1,0,0,1
313,2019,Álava,7,Sábado,17,Zona interurbana,Ramal/enlace,Colisión por alcance,Lluvia,Pleno día,1,0,0,1
314,2019,Álava,7,Martes,15,Zona interurbana,Vía convencional,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
315,2019,Álava,8,Sábado,23,Zona interurbana,Vía convencional,Colisión múltiple,Buen tiempo,Se desconoce,4,0,0,4
316,2019,Álava,8,Miércoles,11,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
317,2019,Álava,8,Miércoles,13,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
318,2019,Álava,8,Sábado,13,Zona interurbana,Vía convencional,Colisión por alcance,Lluvia,Pleno día,1,0,0,1
319,2019,Álava,8,Domingo,19,Zona interurbana,Vía convencional,Atropello a peatón,Lluvia,Pleno día,3,0,0,3
320,2019,Álava,8,Miércoles,8,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
321,2019,Álava,8,Jueves,22,Zona interurbana,Otro urbano,Colisión lateral,Buen tiempo,Se desconoce,4,0,2,2
322,2019,Álava,8,Sábado,14,Zona interurbana,Camino vecinal,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
323,2019,Álava,9,Viernes,18,Zona interurbana,Vía urbana,Colisión frontolateral,Lluvia,Pleno día,4,0,0,4
324,2019,Álava,9,Viernes,7,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,3,0,0,3
325,2019,Álava,9,Viernes,14,Zona interurbana,Camino vecinal,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
326,2019,Álava,9,Domingo,23,Zona interurbana,Vía urbana,Choque obstáculo calzada,Lluvia,Se desconoce,1,0,0,1
327,2019,Álava,10,Viernes,17,Zona interurbana,Otro urbano,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
328,2019,Álava,10,Martes,12,Zona interurbana,Ramal/enlace,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
329,2019,Álava,10,Viernes,6,Zona interurbana,Vía convencional,Choque obstáculo calzada,Buen tiempo,Noche ilum. insuficiente,1,0,0,1
330,2019,Álava,10,Domingo,22,Zona interurbana,Vía convencional,Choque con bordillo,Buen tiempo,Noche ilum. insuficiente,1,0,0,1
331,2019,Álava,10,Martes,19,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Se desconoce,3,0,0,3
332,2019,Álava,11,Sábado,9,Zona interurbana,Vía urbana,Animal en calzada,Granizo,Pleno día,1,0,0,1
333,2019,Álava,11,Martes,7,Zona interurbana,Vía convencional,Caída de motociclista,Lluvia,Pleno día,1,0,0,1
334,2019,Álava,11,Sábado,14,Zona interurbana,Vía convencional,Objeto desprendido,Granizo,Pleno día,1,0,0,1
335,2019,Álava,11,Sábado,5,Zona interurbana,Vía convencional,Colisión frontolateral,Buen tiempo,Se desconoce,2,0,0,2
336,2019,Álava,11,Domingo,20,Zona interurbana,Ramal/enlace,Colisión por alcance,Lluvia,Noche sin iluminación,1,0,0,1
337,2019,Álava,11,Miércoles,15,Zona interurbana,Vía urbana,Colisión frontolateral,Granizo,Pleno día,1,0,0,1
338,2019,Álava,11,Viernes,21,Zona interurbana,Ramal/enlace,Colisión por alcance,Lluvia,Se desconoce,1,0,0,1
339,2019,Álava,11,Sábado,13,Zona interurbana,Vía convencional,Colisión frontolateral,Nieve,Pleno día,2,0,0,2
340,2019,Álava,12,Jueves,8,Zona interurbana,Vía convencional,Colisión por alcance,Granizo,Amanecer/Anochecer,1,0,0,1
341,2019,Álava,12,Domingo,15,Zona interurbana,Camino vecinal,Caída de motociclista,Lluvia,Pleno día,2,0,0,2
342,2019,Álava,2,Martes,5,Zona interurbana,Vía urbana,Objeto desprendido,Buen tiempo,Se desconoce,1,0,1,0
343,2019,Álava,3,Miércoles,15,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
344,2019,Álava,8,Sábado,17,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,2,0,0,2
345,2019,Álava,1,Lunes,6,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
346,2019,Álava,4,Domingo,9,Zona interurbana,Vía urbana,Choque obstáculo calzada,Lluvia,Pleno día,2,0,0,2
347,2019,Álava,5,Jueves,17,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Pleno día,1,0,1,0
348,2019,Álava,7,Martes,12,Zona interurbana,Vía urbana,Colisión múltiple,Lluvia,Pleno día,4,0,0,4
349,2019,Álava,12,Jueves,11,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Pleno día,2,1,0,1
350,2019,Álava,1,Martes,18,Zona interurbana,Autopista,Choque con bordillo,Buen tiempo,Se desconoce,1,0,0,1
351,2019,Álava,1,Lunes,11,Zona interurbana,Autopista,Choque obstáculo calzada,Lluvia,Pleno día,1,0,0,1
352,2019,Álava,1,Lunes,13,Zona interurbana,Autopista,Choque obstáculo calzada,Granizo,Pleno día,1,0,0,1
353,2019,Álava,1,Jueves,19,Zona interurbana,Autopista,Choque obstáculo calzada,Granizo,Se desconoce,1,0,0,1
354,2019,Álava,1,Viernes,23,Zona interurbana,Autopista,Caída de motociclista,Granizo,Se desconoce,1,0,0,1
355,2019,Álava,1,Lunes,18,Zona interurbana,Autopista,Choque obstáculo calzada,Nieve,Amanecer/Anochecer,1,0,0,1
356,2019,Álava,1,Martes,5,Zona interurbana,Camino vecinal,Choque con bordillo,Nieve,Se desconoce,3,0,0,3
357,2019,Álava,4,Jueves,10,Travesía,Otro,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,1,0
358,2019,Álava,4,Lunes,18,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
359,2019,Álava,4,Viernes,9,Zona interurbana,Vía convencional,Colisión múltiple,Lluvia,Pleno día,1,0,0,1
360,2019,Álava,4,Sábado,11,Zona interurbana,Camino vecinal,Objeto desprendido,Buen tiempo,Pleno día,1,1,0,0
361,2019,Álava,5,Viernes,12,Zona interurbana,Vía convencional,Colisión por alcance,Granizo,Pleno día,1,0,0,1
362,2019,Álava,6,Miércoles,17,Zona interurbana,Autopista,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
363,2019,Álava,6,Sábado,15,Zona interurbana,Vía convencional,Atropello a peatón,Buen tiempo,Pleno día,4,0,4,0
364,2019,Álava,7,Miércoles,20,Zona interurbana,Vía convencional,Choque obstáculo calzada,Granizo,Amanecer/Anochecer,1,0,0,1
365,2019,Álava,7,Domingo,9,Zona interurbana,Vía convencional,Atropello a peatón,Buen tiempo,Pleno día,1,0,0,1
366,2019,Álava,7,Viernes,16,Zona interurbana,Autopista,Objeto desprendido,Granizo,Pleno día,1,0,0,1
367,2019,Álava,8,Sábado,15,Zona interurbana,Autopista,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
368,2019,Álava,9,Domingo,23,Zona interurbana,Vía urbana,Caída de motociclista,Granizo,Se desconoce,1,0,0,1
369,2019,Álava,10,Martes,19,Zona interurbana,Vía urbana,Colisión frontolateral,Lluvia,Noche con iluminación,1,0,0,1
370,2019,Álava,11,Sábado,10,Zona interurbana,Autopista,Atropello a peatón,Granizo,Pleno día,2,0,1,1
371,2019,Álava,11,Miércoles,9,Zona interurbana,Vía convencional,Atropello a peatón,Lluvia,Pleno día,1,0,0,1
372,2019,Álava,11,Lunes,13,Zona interurbana,Autopista,Colisión por alcance,Lluvia,Pleno día,1,0,1,0
373,2019,Álava,11,Lunes,15,Zona interurbana,Vía urbana,Choque obstáculo calzada,Lluvia,Pleno día,1,0,0,1
374,2019,Álava,11,Lunes,7,Zona interurbana,Vía convencional,Colisión por alcance,Lluvia,Pleno día,1,0,0,1
375,2019,Álava,11,Jueves,11,Zona interurbana,Autopista,Choque obstáculo calzada,Lluvia,Pleno día,1,0,0,1
376,2019,Álava,12,Viernes,6,Zona interurbana,Vía convencional,Choque obstáculo calzada,Lluvia,Se desconoce,1,0,0,1
377,2019,Álava,12,Lunes,21,Zona interurbana,Autovía,Choque con bordillo,Lluvia,Se desconoce,2,0,0,2
378,2019,Álava,12,Sábado,5,Zona interurbana,Vía urbana,Atropello a peatón,Lluvia,Se desconoce,3,0,0,3
379,2019,Álava,12,Domingo,12,Travesía,Otro urbano,Colisión por alcance,Lluvia,Pleno día,2,0,0,2
380,2019,Álava,12,Sábado,16,Travesía,Otro urbano,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
381,2019,Álava,1,Viernes,8,Travesía,Otro urbano,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
382,2019,Álava,1,Miércoles,11,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,3,0,3,0
383,2019,Álava,1,Sábado,11,Zona interurbana,Vía convencional,Colisión por alcance,Lluvia,Pleno día,1,0,0,1
384,2019,Álava,1,Miércoles,16,Zona interurbana,Vía convencional,Colisión frontolateral,Nieve,Pleno día,1,0,0,1
385,2019,Álava,4,Domingo,11,Zona interurbana,Vía convencional,Colisión frontal,Buen tiempo,Pleno día,2,1,1,0
386,2019,Álava,4,Lunes,17,Zona interurbana,Vía convencional,Choque obstáculo calzada,Nieve,Pleno día,1,0,0,1
387,2019,Álava,5,Lunes,7,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,3,0,0,3
388,2019,Álava,5,Domingo,17,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
389,2019,Álava,7,Jueves,17,Zona interurbana,Vía convencional,Atropello a peatón,Buen tiempo,Pleno día,1,0,0,1
390,2019,Álava,8,Miércoles,1,Zona interurbana,Vía urbana,Choque con bordillo,Buen tiempo,Se desconoce,1,0,0,1
391,2019,Álava,9,Domingo,16,Zona interurbana,Vía convencional,Choque obstáculo calzada,Nieve,Pleno día,1,0,0,1
392,2019,Álava,9,Jueves,11,Zona interurbana,Vía convencional,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
393,2019,Álava,9,Viernes,5,Zona interurbana,Vía urbana,Choque con bordillo,Buen tiempo,Se desconoce,1,0,0,1
394,2019,Álava,10,Martes,13,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,1,0
395,2019,Álava,10,Jueves,9,Zona interurbana,Vía urbana,Choque obstáculo calzada,Granizo,Pleno día,2,0,0,2
396,2019,Álava,11,Viernes,8,Zona interurbana,Camino vecinal,Choque obstáculo calzada,Granizo,Pleno día,1,0,0,1
397,2019,Álava,11,Viernes,22,Zona interurbana,Vía convencional,Colisión por alcance,Granizo,Se desconoce,1,0,0,1
398,2019,Álava,11,Viernes,22,Zona interurbana,Vía convencional,Colisión frontolateral,Granizo,Se desconoce,1,0,0,1
399,2019,Álava,11,Viernes,14,Zona interurbana,Vía convencional,Colisión frontolateral,Nieve,Pleno día,2,0,0,2
400,2019,Álava,11,Miércoles,7,Travesía,Otro,Colisión frontolateral,Buen tiempo,Se desconoce,2,0,0,2
401,2019,Álava,6,Domingo,17,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
402,2019,Álava,7,Domingo,18,Zona interurbana,Vía urbana,Choque obstáculo calzada,Buen tiempo,Pleno día,2,0,0,2
403,2019,Álava,9,Sábado,12,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
404,2019,Álava,10,Jueves,12,Zona interurbana,Vía urbana,Colisión frontal,Lluvia,Pleno día,1,0,1,0
405,2019,Álava,7,Martes,16,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
406,2019,Álava,1,Martes,6,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,1,0,0,1
407,2019,Álava,3,Martes,11,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
408,2019,Álava,3,Miércoles,9,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
409,2019,Álava,3,Miércoles,14,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
